region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Oceania,Polynesia,American Samoa,,American Samoa,26/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,27/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,28/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,29/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,30/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Europe,Southern Europe,Andorra,,Andorra,02/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,0 
Europe,Southern Europe,Andorra,,Andorra,03/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,1 
Europe,Southern Europe,Andorra,,Andorra,04/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,2 
Europe,Southern Europe,Andorra,,Andorra,05/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,3 
Europe,Southern Europe,Andorra,,Andorra,06/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,4 
Europe,Southern Europe,Andorra,,Andorra,07/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,5 
Europe,Southern Europe,Andorra,,Andorra,08/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,6 
Europe,Southern Europe,Andorra,,Andorra,09/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,7 
Europe,Southern Europe,Andorra,,Andorra,10/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,8 
Europe,Southern Europe,Andorra,,Andorra,11/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,9 
Europe,Southern Europe,Andorra,,Andorra,12/03/2020,1,0,1,0.077265,42.5063,1.5218,1,0,0,12.942470718,0.000000000,1.000000000,0.000000000,1,10 
Europe,Southern Europe,Andorra,,Andorra,13/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,11 
Europe,Southern Europe,Andorra,,Andorra,14/03/2020,1,0,1,0.077265,42.5063,1.5218,1,0,0,12.942470718,0.000000000,1.000000000,0.000000000,1,12 
Europe,Southern Europe,Andorra,,Andorra,15/03/2020,1,0,1,0.077265,42.5063,1.5218,1,0,0,12.942470718,0.000000000,1.000000000,0.000000000,1,13 
Europe,Southern Europe,Andorra,,Andorra,16/03/2020,2,0,1,0.077265,42.5063,1.5218,1,0,1,25.884941435,0.000000000,0.500000000,0.500000000,1,14 
Europe,Southern Europe,Andorra,,Andorra,17/03/2020,39,0,1,0.077265,42.5063,1.5218,1,0,38,504.756357989,0.000000000,0.025641026,0.974358974,1,15 
Europe,Southern Europe,Andorra,,Andorra,18/03/2020,39,0,1,0.077265,42.5063,1.5218,1,0,38,504.756357989,0.000000000,0.025641026,0.974358974,1,16 
Europe,Southern Europe,Andorra,,Andorra,19/03/2020,53,0,1,0.077265,42.5063,1.5218,1,0,52,685.950948036,0.000000000,0.018867925,0.981132075,1,17 
Europe,Southern Europe,Andorra,,Andorra,20/03/2020,75,0,1,0.077265,42.5063,1.5218,1,0,74,970.685303825,0.000000000,0.013333333,0.986666667,1,18 
Europe,Southern Europe,Andorra,,Andorra,21/03/2020,88,0,1,0.077265,42.5063,1.5218,1,0,87,1138.937423154,0.000000000,0.011363636,0.988636364,1,19 
Europe,Southern Europe,Andorra,,Andorra,22/03/2020,113,1,1,0.077265,42.5063,1.5218,1,0,111,1462.499191096,0.008849558,0.008849558,0.982300885,1,20 
Europe,Southern Europe,Andorra,,Andorra,23/03/2020,133,1,1,0.077265,42.5063,1.5218,1,0,131,1721.348605449,0.007518797,0.007518797,0.984962406,1,21 
Europe,Southern Europe,Andorra,,Andorra,24/03/2020,164,1,1,0.077265,42.5063,1.5218,1,0,162,2122.565197696,0.006097561,0.006097561,0.987804878,1,22 
Europe,Southern Europe,Andorra,,Andorra,25/03/2020,188,1,1,0.077265,42.5063,1.5218,1,0,186,2433.184494920,0.005319149,0.005319149,0.989361702,1,23 
Europe,Southern Europe,Andorra,,Andorra,26/03/2020,224,3,1,0.077265,42.5063,1.5218,1,0,220,2899.113440756,0.013392857,0.004464286,0.982142857,1,24 
Europe,Southern Europe,Andorra,,Andorra,27/03/2020,267,3,1,0.077265,42.5063,1.5218,1,0,263,3455.639681615,0.011235955,0.003745318,0.985018727,1,25 
Europe,Southern Europe,Andorra,,Andorra,28/03/2020,308,3,1,0.077265,42.5063,1.5218,1,0,304,3986.280981039,0.009740260,0.003246753,0.987012987,1,26 
Europe,Southern Europe,Andorra,,Andorra,29/03/2020,334,6,1,0.077265,42.5063,1.5218,1,0,327,4322.785219698,0.017964072,0.002994012,0.979041916,1,27 
Europe,Southern Europe,Andorra,,Andorra,30/03/2020,370,8,10,0.077265,42.5063,1.5218,1,0,352,4788.714165534,0.021621622,0.027027027,0.951351351,1,28 
Europe,Southern Europe,Andorra,,Andorra,31/03/2020,376,12,10,0.077265,42.5063,1.5218,1,0,354,4866.368989840,0.031914894,0.026595745,0.941489362,1,29 
Europe,Southern Europe,Andorra,,Andorra,01/04/2020,390,14,10,0.077265,42.5063,1.5218,1,0,366,5047.563579887,0.035897436,0.025641026,0.938461538,1,30 
Europe,Southern Europe,Andorra,,Andorra,02/04/2020,428,15,10,0.077265,42.5063,1.5218,1,0,403,5539.377467158,0.035046729,0.023364486,0.941588785,1,31 
Europe,Southern Europe,Andorra,,Andorra,03/04/2020,439,16,16,0.077265,42.5063,1.5218,1,0,407,5681.744645053,0.036446469,0.036446469,0.927107062,1,32 
Europe,Southern Europe,Andorra,,Andorra,04/04/2020,466,17,21,0.077265,42.5063,1.5218,1,0,428,6031.191354430,0.036480687,0.045064378,0.918454936,1,33 
Europe,Southern Europe,Andorra,,Andorra,05/04/2020,501,18,26,0.077265,42.5063,1.5218,1,0,457,6484.177829548,0.035928144,0.051896208,0.912175649,1,34 
Europe,Southern Europe,Andorra,,Andorra,06/04/2020,525,21,31,0.077265,42.5063,1.5218,1,0,473,6794.797126772,0.040000000,0.059047619,0.900952381,1,35 
Europe,Southern Europe,Andorra,,Andorra,07/04/2020,545,22,39,0.077265,42.5063,1.5218,1,0,484,7053.646541125,0.040366972,0.071559633,0.888073394,1,36 
Europe,Southern Europe,Andorra,,Andorra,08/04/2020,564,23,52,0.077265,42.5063,1.5218,1,0,489,7299.553484760,0.040780142,0.092198582,0.867021277,1,37 
Europe,Southern Europe,Andorra,,Andorra,09/04/2020,583,25,58,0.077265,42.5063,1.5218,1,0,500,7545.460428396,0.042881647,0.099485420,0.857632933,1,38 
Europe,Southern Europe,Andorra,,Andorra,10/04/2020,601,26,71,0.077265,42.5063,1.5218,1,0,504,7778.424901314,0.043261231,0.118136439,0.838602329,1,39 
Europe,Southern Europe,Andorra,,Andorra,11/04/2020,601,26,71,0.077265,42.5063,1.5218,1,0,504,7778.424901314,0.043261231,0.118136439,0.838602329,1,40 
Europe,Southern Europe,Andorra,,Andorra,12/04/2020,638,29,128,0.077265,42.5063,1.5218,1,0,481,8257.296317867,0.045454545,0.200626959,0.753918495,1,41 
Europe,Southern Europe,Andorra,,Andorra,13/04/2020,646,29,128,0.077265,42.5063,1.5218,1,0,489,8360.836083608,0.044891641,0.198142415,0.756965944,1,42 
Europe,Southern Europe,Andorra,,Andorra,14/04/2020,659,31,128,0.077265,42.5063,1.5218,1,0,500,8529.088202938,0.047040971,0.194233687,0.758725341,1,43 
Europe,Southern Europe,Andorra,,Andorra,15/04/2020,673,33,169,0.077265,42.5063,1.5218,1,0,471,8710.282792985,0.049034175,0.251114413,0.699851412,1,44 
Europe,Southern Europe,Andorra,,Andorra,16/04/2020,673,33,169,0.077265,42.5063,1.5218,1,0,471,8710.282792985,0.049034175,0.251114413,0.699851412,1,45 
Europe,Southern Europe,Andorra,,Andorra,17/04/2020,696,35,191,0.077265,42.5063,1.5218,1,0,470,9007.959619491,0.050287356,0.274425287,0.675287356,1,46 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,20/03/2020,1,0,0,32.866268,-11.2027,17.8739,1,1,1,0.030426333,0.000000000,0.000000000,1.000000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,21/03/2020,2,0,0,32.866268,-11.2027,17.8739,1,1,2,0.060852665,0.000000000,0.000000000,1.000000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,22/03/2020,2,0,0,32.866268,-11.2027,17.8739,1,1,2,0.060852665,0.000000000,0.000000000,1.000000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,23/03/2020,3,0,0,32.866268,-11.2027,17.8739,1,1,3,0.091278998,0.000000000,0.000000000,1.000000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,24/03/2020,3,0,0,32.866268,-11.2027,17.8739,1,1,3,0.091278998,0.000000000,0.000000000,1.000000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,25/03/2020,3,0,0,32.866268,-11.2027,17.8739,1,1,3,0.091278998,0.000000000,0.000000000,1.000000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,26/03/2020,4,0,0,32.866268,-11.2027,17.8739,1,1,4,0.121705330,0.000000000,0.000000000,1.000000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,27/03/2020,4,0,0,32.866268,-11.2027,17.8739,1,1,4,0.121705330,0.000000000,0.000000000,1.000000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,28/03/2020,5,0,0,32.866268,-11.2027,17.8739,1,1,5,0.152131663,0.000000000,0.000000000,1.000000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,29/03/2020,7,2,0,32.866268,-11.2027,17.8739,1,1,5,0.212984328,0.285714286,0.000000000,0.714285714,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,30/03/2020,7,2,0,32.866268,-11.2027,17.8739,1,1,5,0.212984328,0.285714286,0.000000000,0.714285714,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,31/03/2020,7,2,1,32.866268,-11.2027,17.8739,1,1,4,0.212984328,0.285714286,0.142857143,0.571428571,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,01/04/2020,8,2,1,32.866268,-11.2027,17.8739,1,1,5,0.243410660,0.250000000,0.125000000,0.625000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,02/04/2020,8,2,1,32.866268,-11.2027,17.8739,1,1,5,0.243410660,0.250000000,0.125000000,0.625000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,03/04/2020,8,2,1,32.866268,-11.2027,17.8739,1,1,5,0.243410660,0.250000000,0.125000000,0.625000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,04/04/2020,10,2,2,32.866268,-11.2027,17.8739,1,1,6,0.304263326,0.200000000,0.200000000,0.600000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,05/04/2020,14,2,2,32.866268,-11.2027,17.8739,1,1,10,0.425968656,0.142857143,0.142857143,0.714285714,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,06/04/2020,16,2,2,32.866268,-11.2027,17.8739,1,1,12,0.486821321,0.125000000,0.125000000,0.750000000,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,07/04/2020,17,2,2,32.866268,-11.2027,17.8739,1,1,13,0.517247653,0.117647059,0.117647059,0.764705882,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,08/04/2020,19,2,2,32.866268,-11.2027,17.8739,1,1,15,0.578100319,0.105263158,0.105263158,0.789473684,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,09/04/2020,19,2,2,32.866268,-11.2027,17.8739,1,1,15,0.578100319,0.105263158,0.105263158,0.789473684,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,10/04/2020,19,2,2,32.866268,-11.2027,17.8739,1,1,15,0.578100319,0.105263158,0.105263158,0.789473684,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,11/04/2020,19,2,4,32.866268,-11.2027,17.8739,1,1,13,0.578100319,0.105263158,0.210526316,0.684210526,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,12/04/2020,19,2,4,32.866268,-11.2027,17.8739,1,1,13,0.578100319,0.105263158,0.210526316,0.684210526,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,13/04/2020,19,2,4,32.866268,-11.2027,17.8739,1,1,13,0.578100319,0.105263158,0.210526316,0.684210526,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,14/04/2020,19,2,5,32.866268,-11.2027,17.8739,1,1,12,0.578100319,0.105263158,0.263157895,0.631578947,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,15/04/2020,19,2,5,32.866268,-11.2027,17.8739,1,1,12,0.578100319,0.105263158,0.263157895,0.631578947,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,16/04/2020,19,2,5,32.866268,-11.2027,17.8739,1,1,12,0.578100319,0.105263158,0.263157895,0.631578947,0,-99 
Sub-Saharan Africa,Middle Africa,Angola,,Angola,17/04/2020,19,2,5,32.866268,-11.2027,17.8739,1,1,12,0.578100319,0.105263158,0.263157895,0.631578947,0,-99 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,28/03/2020,2,0,0,0.015002,18.2206,-63.0686,1,0,2,133.315557926,0.000000000,0.000000000,1.000000000,1,0 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,29/03/2020,2,0,0,0.015002,18.2206,-63.0686,1,0,2,133.315557926,0.000000000,0.000000000,1.000000000,1,1 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,30/03/2020,2,0,0,0.015002,18.2206,-63.0686,1,0,2,133.315557926,0.000000000,0.000000000,1.000000000,1,2 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,31/03/2020,2,0,0,0.015002,18.2206,-63.0686,1,0,2,133.315557926,0.000000000,0.000000000,1.000000000,1,3 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,01/04/2020,2,0,0,0.015002,18.2206,-63.0686,1,0,2,133.315557926,0.000000000,0.000000000,1.000000000,1,4 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,02/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,5 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,03/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,6 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,04/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,7 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,05/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,8 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,06/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,9 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,07/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,10 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,08/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,11 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,09/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,12 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,10/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,13 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,11/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,14 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,12/04/2020,3,0,0,0.015002,18.2206,-63.0686,1,0,3,199.973336888,0.000000000,0.000000000,1.000000000,1,15 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,13/04/2020,3,0,1,0.015002,18.2206,-63.0686,1,0,2,199.973336888,0.000000000,0.333333333,0.666666667,1,16 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,14/04/2020,3,0,1,0.015002,18.2206,-63.0686,1,0,2,199.973336888,0.000000000,0.333333333,0.666666667,1,17 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,15/04/2020,3,0,1,0.015002,18.2206,-63.0686,1,0,2,199.973336888,0.000000000,0.333333333,0.666666667,1,18 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,16/04/2020,3,0,1,0.015002,18.2206,-63.0686,1,0,2,199.973336888,0.000000000,0.333333333,0.666666667,1,19 
Latin America And The Caribbean,Caribbean,Anguilla,,Anguilla,17/04/2020,3,0,1,0.015002,18.2206,-63.0686,1,0,2,199.973336888,0.000000000,0.333333333,0.666666667,1,20 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,13/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.211584021,0.000000000,0.000000000,1.000000000,1,0 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,14/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.211584021,0.000000000,0.000000000,1.000000000,1,1 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,15/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.211584021,0.000000000,0.000000000,1.000000000,1,2 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,16/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.211584021,0.000000000,0.000000000,1.000000000,1,3 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,17/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.211584021,0.000000000,0.000000000,1.000000000,1,4 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,18/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.211584021,0.000000000,0.000000000,1.000000000,1,5 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,19/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.211584021,0.000000000,0.000000000,1.000000000,1,6 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,20/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.211584021,0.000000000,0.000000000,1.000000000,1,7 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,21/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.211584021,0.000000000,0.000000000,1.000000000,1,8 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,22/03/2020,1,0,0,0.097928,17.0608,-61.7964,1,0,1,10.211584021,0.000000000,0.000000000,1.000000000,1,9 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,23/03/2020,3,0,0,0.097928,17.0608,-61.7964,1,0,3,30.634752063,0.000000000,0.000000000,1.000000000,1,10 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,24/03/2020,3,0,0,0.097928,17.0608,-61.7964,1,0,3,30.634752063,0.000000000,0.000000000,1.000000000,1,11 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,25/03/2020,3,0,0,0.097928,17.0608,-61.7964,1,0,3,30.634752063,0.000000000,0.000000000,1.000000000,1,12 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,26/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.481088146,0.000000000,0.000000000,1.000000000,1,13 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,27/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.481088146,0.000000000,0.000000000,1.000000000,1,14 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,28/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.481088146,0.000000000,0.000000000,1.000000000,1,15 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,29/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.481088146,0.000000000,0.000000000,1.000000000,1,16 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,30/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.481088146,0.000000000,0.000000000,1.000000000,1,17 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,31/03/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.481088146,0.000000000,0.000000000,1.000000000,1,18 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,01/04/2020,7,0,0,0.097928,17.0608,-61.7964,1,0,7,71.481088146,0.000000000,0.000000000,1.000000000,1,19 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,02/04/2020,9,0,0,0.097928,17.0608,-61.7964,1,0,9,91.904256188,0.000000000,0.000000000,1.000000000,1,20 
Latin America And The Caribbean,Caribbean,Antigua and Barbuda,,Antigua and Barbuda,03/04/2020,15,0,0,0.097928,17.0608,-61.7964,1,0,15,153.173760314,0.000000000,0.000000000,1.000000000,1,21 
